@RELATION donnees
@ATTRIBUTE text STRING
@ATTRIBUTE eval {-1,1}
@data
"` almighty sweep academy award record oscar win titanic high film time illustriousness supreme level presidential candidacy white house playoff almighty grandeur fantasy power god very paramount ingredient new laugh riot almighty televison reporter utterly main anchor god total culpability contretemps god heavenly freeman grant gift god power order challenge god job well obviously away newfound blissful faculty selfishly habitual almighty comedic form almighty not mi girlfriend however premier kudos director tom not dog house most hilarious bathroom scene time almighty not most depth film still almighty exhibition good",1
"Jim freeman combine funny far season late good improvement past crazy personally role past comedy slightly antic yet just crackle old self powerfully height laughter dramatic tearfully somber moment element real acting ability up delightful summer entertainment most button dramatic element goofy moment perfectly still superbly polished ensemble comedy drama credit great date solid message soft spiritual cynicism parody good natured taste star",1
"fairly funny vehicle news reporter temporarily power god havoc familiar ground look good time girlfriend charming story extreme freeman god great film worth catching grade",1
"well not actually very entertaining though saw girlfriend night use i eye routine great combination comedy typical romance superb luck reporter power city fact character great not overly funny sappy good flick wife note not easy grader",1
"i glad film top n't goal character more well thing god freeman great god sense humor genuine sense love ready little vacation opportunity character little too vulnerable understanding carry basically self tv anchorman way preview potentially very funny scene saw read number people little too deep summer comedy not problem world few message heart funny film",1
"i very big fan ass liar liar ace serious especially very funny serious course very funny part very serious lot Multi actor rest happy more just couple nice tit great ass freeman very god limited scene very funny especially scene overall rate good acting funny script very serious situation very good film",1
"i series perfect outstanding consistently high quality story character development not episode season final episode 10th season unending certainly very unconvincing very unceremonious fashion disbelief extremely end series obvious many story arc originally least more season guess rapidly storey position franchise upcoming direct move return future very good explanation apparent extinction fan poor clean up loose poor end brilliant series",1
"i film year ago grade school just encyclopedia classroom day entry cinema n't still different mainstream experimental page still really most page still film scene eye element year later public library available checkout whole set American film archives national film preservation foundation reading case quite pleasantly year finally film slightly n't more organic film not bad thing more electronic aesthetic still impressive film technique film hand film video equipment film scene video monitor more distressed re n't wrong technique film quite still favorite short experimental film creative inspiration well",1
"a very funny good top form definitely worth price admission freeman outstanding supporting role film dog bit too much however still good film",1
" almighty good picture well long time funny scene long time too freeman god well few joke surprisingly funny romantic moment bit boring great funny scene good scene up anchor man voice rating",1
"this film good film not usual face stuff film funny sad reporter god freeman wrong life god heaven power as excellent job freeman great actor actress plot good many main point funny dog well as sad up script well too glad sequel film rate film",1
"if serious laugh pain watch thing fellow newscaster scene priceless n't n't original n't minute long freeman brilliant actor too long",1
"as life buffalo new point story bit part real life news tv anchor people buffalo n't area hallelujah theology wise god still human course bit liberal lightweight comedy nothing award still entertaining pleasant way minute loud slapstick comedy scene hopefully audience Christian atheist few laugh prayer really kudos writer least theology good message overall good film very few",1
"i really not people film definitely favourite not preachy not moral n't controversial just god possible god matter religion really funny carry tv reporter usually light news desperate more seriously good job anchor job drive slowly beautiful girlfriend grace away final straw quick not face god turn power life helping point power constant excitement life more selfish relationship dangerous ground kinda long as plot well step fashion challenge god much well problem able hide fairly well as probably hearing place pitch perfect acting character luckily enough control atmosphere scene scene not role written exclusively humour turn flat as execution humour very good place kinda wonderful life great matter not excuse act least n't heartfelt performance very much real couple very nice feeling idea appropriately well overall never just career n't",1
"well freeman more unusual god burn film sure well god totally way perfect sort anchorman frustrated girlfriend usual well performance n't ugly untalented think favorite scene up cabinet never life history spot file cabinet event bathroom humor well well comedy good",1
"i nominate good television series stand mind early star trek series consistent evolution plot character original star trek star trek fine show overall theme plot episode many way usually show totally sequence difficulty understanding less case deep space giant battle up final season trek as more large story unified coherence concept great extent line many way series family long novel slowly sure few throwaway episode not rest very few far usually pretty funny funny mood light time time n't dreadfully serious way actually more Babylon jack great character sarcasm love homer really too bad slowly series later truly watch beginning intricately work coherence exceptional power n't fair chance probably not genre",1
"star freeman really quite skeptical time mean conceptual nightmare god nothing sacred anymore well hardly sacred not sacrilegious least not great extent yes power god not god reporter luck very unsuccessful life beautiful girlfriend grace right bat love relationship fairly shaky ground shot anchorman underhandedly obviously not share thought world television way comical definitely worthy much god later page while tired respond present god freeman boss electrician janitor highly amusing god boss holy spirit electrician janitor boss obvious electrician guy janitor guy up mess world brilliant little skeptical actually god god power god start bit flagrant abuse power personal gain abuse enemy obviously eventually up lesson start power good world end god away not quite amusing definitely highly entertaining moment not perfect theology definitely good attempt many statement film quite challenging tom effort far perfect definitely amusing popcorn little bit line worth view",1
"Jim much role mask timid guy ahead world bad luck homeless guy bunch hoodlum course Mexican obviously good fellow man case n't too hard handful angry hoodlum thing n't i episode brilliant awful truth man sidewalk dead actually sure okay result not very promising nice good example nice guy entire life apart well up blow bad luck asteroid atmosphere little metaphor up miraculously gigantic news story later film nearly year old position news reporter sort exciting news local bakery bake world big cookie desperate job head anchor tv station cool live tv job rival colleague love time revelation news second needless lose live tv funny scene entire film freeman fantastic performance man god infinite wisdom somewhat freeman massive talent actor kind god job very seriously way as follower as well viewer time slow manual labor life love line happy people world home high heaven end day lot people world maybe more share money possession job completely touch natural human big strength able great advice people general improving message clear acceptable regardless viewer religion example organized religion form god Satan metaphor different aspect nature human psychology actual figure live fact n't god entity universe janitor white floor downtown office spare time able message display fantastic evolution tie all new one well just far almighty ace way lot film far cheesy tv comedy cheesy comedic film comedy truly intelligent meaningful like film well as man moon majestic easily great film unmistakably cheesy comedy most important comic actor today again excellent addition as splitting office space girlfriend increasingly stress life as well negligence definitely low brow comedy film n't really importance film quality delivery dog reading newspaper toilet whole monkey scene definitely pretty nice ace friend spike cameo appearance king very well always nice familiar character almost family again power god period time life bit well lot power purpose help people thing love religion absent life able watch lot as well kind thing power vicariously way message more scene news station easily funny entire film scene temper anchor position jimmy scene conveniently original birth certificate complete dental record scene rival colleague nut camera favorite one end local bakery cooking plenty time excellent joke as god janitor proprietor electrician real bash careful drinking home end great man woman eye little too true great man amazed mother law almighty more memorable comedy quite probably directly religious anxious buy personal collection comedy good taste enough relatively low brow humor kid meaningful comedy whole family rare rare day world yet American pie film scary scary sheer barbarous idiocy nice still people comedy worth watching n't",1
"as long terrible bad acting bad effect bad story bad favorite goof watch comedy dozen good laugh",1
"this pilgrim soul favorite episode new version twilight zone comment new series new sery maybe too much lesson little bit more mawkish sentimental version however episode quite sentimental too matter lover never n't Korean mare later lake house episode impact later film",1
"this good episode new twilight zone actually interesting idea clever storey short storey examination day future year unknown point cake light huge tv phone double numerous entertaining machine certain age examination day point year old government test kid story just 12th birthday smart kid calm eager test friend easily school grade parent hand n't birthday good score reason capable need pretty obvious worried n't away point glimpse far ass heavy subject evening parent watch tv night today standard not just nothing worth watching family flavor discouraged future bit atmosphere n't great adaptation screen wish closing narration theme powerful obsolete man well short story n't message charity interesting year boy peter fever unclean water always common hometown able eye young puritan woman type fever charity able experience especially common connection n't away charity curious sight record other company especially grade school enough always isolated student college place thing unexpected turn charity experience friend colony breach sign fact death fever not common try way sad interesting final moment touching segment episode lot pain time lesson warning rod sterling up entertainment cheerful watching reminder friendship love wisdom great deal probably theme sterling crew",1
"remember storey fondly not too distant future young boy examination day state q test boy slightly parent anxiety friend eventually test injection curious examiner smile just sure tell truth boy again n't later parent worriedly screen message state sorry son q level national quotient politely private burial corker scene message charity heart warming story fluke mental connection girl past guy present weird story witchcraft accusation history page nice story conclusion",1
"this series year mission lot stuff mention human race many episode jack active duty general attack powerful man woman carter brilliant scientist claim time Daniel married hundred gate dial Daniel wife new queen second episode general formation team jack team jack rescue Daniel wife just order many prisoner prime save earth beginning adventure course past future alternate reality body old alien race rebel alliance dad member cute little race most often jack buddy global disaster skin tooth countless time recently season season new enemy brand new power new danger light new mystery creator ancient season introduction new character ben new leader black female human world new sense fun team very well interesting character fantastic special effect subtle love interest different way galaxy different kind adventure n't miss gate step n't",1
"most people point concept hero heroic deed mind child confine law lesson doc time conflict war public government look hero motion picture industry hero screen people doc savage bond superman batman spiderman doc savage more generation as good good bond superman any all doc savage character not man bronze",1
"this very entertaining few review forum people apparently film effort serious drama not way extremely enjoyable film tongue cheek manner actor obviously fun entertaining fight sequence lively brisk not gratuitous green death couple occasion not as review gruesome couple reviewer very critical martial art doc sea end up again fun film phase fight added fun aspect actor not lee not martial art film great film perfect choice play doc nice touch unique manner ultimate fate bad guy sea n't film very seriously simply entertainment value minute most enjoyable manner",1
" entertaining period piece 30s classic cliffhanger series much raider ark low budget much director opening scene liberal Gothic art batman decade perfectly hero gorgeous local mona hero non existent Latin American country hidalgo good line hero mona holding fist chin just as hug mona brick ham cheese captain sea absolute delight little raider dash batman little world little lost horizon whole lot just right cult favorite small undertaker campy use john patriotic music prime candidate certainly overdue treat whole family",1
"i up doc savage green death child as thoroughly entertaining countless friend colleague film most amused diversity reaction mostly i odd i n't doc always girl ultimate line sad band man film classic spoof super hero genre way time not seriously power god unfortunate film n't n't classic Italian job mini",1
"we often cinema landmark godfather bout souffle film however too often serious film critic course classic doc savage m o b film not exciting seriously issue exploitation nation imperialism not great soundtrack film history course queen breathtaking work flash bit rarity film well worth effort search fold",1
"the maker good people job scene wonderfully interior full people period 20s story present middle story costume setting lovingly fussy costume old lady sanatorium exquisite lace fine shawl culver very never soppy young lover man wife health independence emotion usually comical pompous type subtle very impressive china sea great film gable plot Mr episode story wish more jealous husband good moment melancholy Mexican hat posh bird wife too",1
"trio vignette insightful quite enjoyable curious many soon famous actor very young performance attention wonderful watch observation film n't necessary source material alignment contemporary era interesting worthwhile small morality storytelling quaint coy eye beholder thankfully story content well time subject place ironically quite few contemporary film today not convention edge mores present era small morality occasionally dimension",1
"this actually trilogy short tale verger minute long very enjoyable year albert foreman church job n't doe tobacco shop course second Mr all actually story school year ago instantly familiar introduction minute very good good film book time 3rd nearly almost hour length simply not bad not as quick snappy watched quarter hour forward quarter hour still sense really n't thing overall respectively",1
"make quartet trio quality earlier film version short storey storey verger Mr comic verger prolonged joke good more serious health issue again author film storey soon signature role hero verger small custodial type job church new vicar intellectual snob schooling money wife small news tobacco shop good eye store soon whole chain store grandchild amazed prosperous ex verger payoff bank manager investment unintentional ironic coda meeting man cruise Mr splashy friendly slightly overbearing type middle east business trip jewelry steamship state room mate Mr grey quiet proper white somewhat silently thing soon heavily ship entertainment point story actually plot non story film china sea bet real piece jewelry fake piece jewelry real n't way occasion long segment culver fictional ego writer time spy secret agent use couple month health remarkable crew people jean frail beautiful young woman irascible Scotsman john second irascible Scotsman war quiet patient internal anger situation wife up young man serious life illness culver watch storey character conclusion ironic deeply dandy up early quartet well worth",1
"Wilhelm trial Nazi crime witness evidence father henry brother lover hunt defense film court sum film flashback segment witness stand story mostly small polish village memorable scene village reaction death anna mill treatment Jewish villager as concentration camp church service crane Nazi upbringing girlfriend daughter shot brothel film unrepentant very convincing bitter resentful evil man powerful moment strength henry very good role priest film effective story stays",1
"this wonderful little American propaganda film highly creative openly Nazi atrocity entire extent death camp late just evil horrific film film most brutally honest film era Nazi atrocity film courtroom future war film war fictitious world court Nazi leader war crime totally unrepentant witness life series flashback film sympathetic Nazi however very apparent just sadistic monster episode amazingly well definitely interest film less piece propaganda legitimate drama film great job film mostly second tier actor many compelling scene performance especially very prescient Jewish extermination scene end n't close tear interesting point film super creative scene use way not overall history lover good film not serious criticism film paper hanger reference myth money up wallpaper fact not true previously artist homeless person well german army horrible person yes never paper hanger",1
"never film recently story small town Nazi occupation local town just many European city example world war people town still soldier wounded war always park return war leg school teacher town up german not very happy polish people turn not fully either party power Nazi order return small polish town treatment really mind hunt prayer outstanding role woman husband romantically many flashback very real truth people family entire life cattle car Jewish people Nazi gas chamber not film subject matter time film very film story not too quickly",1
"the reason few opinion perfect little b picture taut story well i always very few play sad little man monster everybody ounce remorse performance most chilling performance i world war actor evil type film occasionally oscar war academy performance evil kind performance man bitter guilt nothing making still n't hunt usually filbert gibbet social butterfly type probably good performance i too maybe not oscar worthy good career nothing slight role often up heavy drama human drama storey storey fate hand Nazi highly fine little film",1
"this tough watch early reviewer amazing terrible film right particularly liberation clear middle war exactly sequence transport vivid almost as actual newsreel Nazi record atrocity brilliant chart course Nazi career particularly reaction german incredulous finally helpless contrast however conversion young Nazi officer anti Nazi stance witness attempt most notably plot film strong film effectively flashback accurately trail war",1
"this extremely funny vintage collection 1970s again cast character people year search comedy unfortunately never always comedy pearl great match wife witty sassy Norman son secret not sure future crazy funny man miss hooker heart little conscience love lust strange family tie encore performance situation comedy mix event way remake cast extremely difficult maybe impossible jerry role couple episode Norman close surely impossible impossible reform pretend hooker girl friend infidelity parent wild ride cabbie episode advice caddie lawyer episode parent moment fun fun",1
"Norman hand grain salt African American family Jewish transition stage screen originally video print theater n't great still performance pretty good period piece attitude early gay son daughter family reason pretty interesting not little n't check line very stereotypical not too deep really couple area splitting scene redd wife away brother pinto phone conversation border really memorable good scene flower madame gay routine gay bar nightclub good knowledge time routine slightly up much short version i still vintage madame n't people still line man truly",1
"say schmaltz beauty film not pro American morality American high purpose inspiring people noble purpose most interesting film education fanny mother brother fanny magnolia today political climate president shamelessly absolute worst characteristic human being level murderer blood thirsty vengeance n't all Mr lead direction lie complete justification American world today watch film new awareness rise power not german character human being immoral heinous act i not bush leader whip frenzy terror hatred hyper nationalism despicable thing sadly blackmailer matter immoral most like leader country support head deep sand n't vote film watch force betterment humanity again lofty goal",1
"even though year favorite comedy star father try son homosexuality most parent n't thing gay stereotypical notion gay people son Norman father ben son gay son visit title funny line ben Norman apartment female prostitute son drag Norman start finish redd great lot content stereotypical n't offensive way material good ending highly",1
"what many excellent film well magic picture long screwball comedy turner classic book not nearly department amazing Mr story rate police detective never time wedding bell ring scene murder lady question hard way not pursuit criminal police force lot process again few peer light comedy peak career delight hilarious film bit too long screwball comedy always able film right",1
"delightful minor film comedy detective romance drama genre as nimbly devotion girl duty force ace detective not viewer today day offer member family resolution tired feeling duty plot original well worth wait amazing Mr most outrageous blind date film history bright comic repartee sparkle ludicrously good line main street Turkish towel woman control life effervescent barb typical aplomb good grief look aunt crime standard fare fine cast character actor material life today vantage point amazing Mr most interesting insightful commentary gender as socially more malleable seemingly rigid boundary much gender commentary place superficial battle sex subtle playing not fine detail film battle genre culmination final scene",1
"this very good screenplay most impressive performance excellent heart role",1
"this strongly generally fan worthy true storey great performance lot recognition praise movie great asset story riveting tale couple social legal torture enormous emotional pain unexpected brutal death infant child really eye opening fable inhumane fellow human barbarism very lawful society interesting people kind intelligent people emotional jury lady example reality nothing more selfish dupe dogmatic belief prejudice brain deliberation contemplation light fact very clearly opinion face civilized society apathy pain fellow human being needless very general specific tale as far true cruelty willing serious thought",1
"i truth whole time u cant trust wild family hell poor boy too young still deal rumour as well little sister cant case long jury n't truth bit ass family let hate idea cant tear little girl bed watch",1
"when chamberlain family near rock chamberlain baby tent dingo ordeal experience dingo story not public press whole thing circus n't matter n't jury courtroom tough nut crack course guilty piece evidence n't light excellent chamberlain seventh day Adventist pastor faith wife good bad people just as stupid state too Australian public n't story medium fan eventually guilty prison life hard labor year later missing piece evidence not family life basically heart story very well bit long well worth",1
"religious bigotry rampant not immune dingo baby mother prison baby n't spoil story basic knee deep woman prison buy rent deep human hatred different globe very motion picture terrific cast actor famous Aussie accent accent native pronunciation outstanding role quite good many year",1
"this review spoiler not aware detail true story right presumed innocent proven guilty basic entitlement civilised society partisan sadly convincing story famous Australian murder trial not chamberlain baby story innocence unlikely dingo guilt more solid evidence Australian public possibility guilt deeply religious chamberlain creepy medium medium course innocent process initial inquest later chamberlain eventually shamefully discovery new evidence innocence defendant dark well especially convincing Australian accent least pom ear sympathetic still managed national hate figure scene actually simple heartbreaking character real regardless accuracy portrayal story n't wide theme film horribly true knowledge British popular press ruthless habit directly readership least charitable instinct legal perfect current asylum seeker contemporary British tabloid exactly evil voice chamberlain not religious man bible still killer line pun judge not",1
"a dark film offer phenomenal performance solid unremarkable film assumption fact aside good actress nomination little attention major award group little dark riveting drama well level classic film slowly audience chamberlain pace really core incredibly loving simple family director random moment family vacation sense oncoming tragedy attentive bliss chamberlain care child famous line dingo baby somewhat punchline day never close laughable actual death horrifyingly subtle realistic audience question majority film place courtroom chamberlain continuous fight innocence press court murder fact clear beginning innocent tense trial all more gripping audience member fully chamberlain plight genuinely terrible medium medium public opinion understandable way medium no sympathetic always valid reason view final line film very profound capture perfectly central element film much different courtroom dramas term performance one really film way rank not good performance mastery different accent course very impressive right never central heart soul character more subtle performance park actor never charismatic appealing Jurassic park perfect counterpoint performance i undoubtedly fine work date shame n't academy actor nomination match b c brilliantly more emotionally most film incredibly suspenseful dark far expectation highly people flick dingo baby watch film just much more dark line",1
"fascinating true story Australian woman chamberlain baby daughter dingo baby story highly suspicious film actually medium circus place case way Australian medium mob mentality ultimately woman conviction barely hard evidence love film medium film hard people justice i always jury angry man duty not as often liberal clinical look human being event much prejudice revenge dark likewise clinical careful not film melodramatic film dry engaging",1
"in august disappearance baby chamberlain pursuant trial parent alleged murder child uproar very angry nation medium public accused couple blood gross miscarriage justice chamberlain near central dingo week old daughter tent barbecue area no murder baby accessory fact whole country abuzz whisper ritual chamberlain trial never innocence guilty never enough evidence yet jury public medium pressure nation judgement possibly absolute proof reasonable doubt whatsoever chamberlain film unequivocally whole argument john Bryson novel chamberlain completely innocent charge fact dingo baby fateful night rock brilliantly mood blood thirsty nation hell bent truth light unbecoming light people totally chamberlain screenplay vigorously emotion most certainly audience angered travesty justice outstanding incredible performance woman most dreadful act life most convincingly tough little Aussie ready stand allegation world straight accent almost not quite very good effort master trade bit good faithful world apart question Christianity great emotional strength profoundly entire support excellent fine actor actress technically film brilliant too director photography baker great land splendour especially rock editor whole tense very emotionally score all shocking look mirror country family just justice truth chamberlain i n't anybody really innocence innocent people Saturday return viewing account travesty justice chamberlain baby still emotionally powerful honestly expertly john Bryson novel screen simplicity story vacation terribly wrong chamberlain new daughter form family tent dingo just moment medium speculation vicious public rumour murder baby accessory fact little more trial medium Australian people away guilty life imprisonment hard labour prosecution motive little circumstantial evidence top form woman battle head innocence truly awesome thing true blue Aussie accent though level well sound ocker top Australian actress n't role star power probably equally impressive outstanding husband world apart eye powerless strong Aussie compelling support very timely baker cinematography rock rugged location visually brilliant music perfect truly conscientious Australian Sunday June video",1
"i hard film central character chamberlain daughter night Australian outback not bad people surely not most score people bad good though as sure film guilt innocence chamberlain life tragic disarray film more sociological perspective gossip news medium mobs assumption not degenerate society particular merely account true story society much less individual warden aborigine dog unverified action single wild dog randomly life further control majority magazine newspaper tv program tragic truth level drama consumer sign empathy kind unaware perception right vigorous hearsay vibes life reason film focus victim mass evidence chamberlain aside suspicion jet mostly virtue public eye not sufficiently distraught death baby daughter able cool sort aloofness head tv press much downward spiral more public medium not greatest actress today not performance particularly frankly actor department film screenwriter not difficult apparently not naturally prone emotion public case not approachable lovable character immediate sense naturally prone situation not performance immediately choice devil angel work triumph difficult audience purposely insight n't feeling awhile movie way reaction public attention married pastor practice religion small minority thus most initially loss god kick rumor notion daughter death sort ritual killing little girl parent most medium intake n't immediately inclination pack hungry well constantly screen Australian public real lead punctuation plot advance director away restaurant tennis court dinner party saloon office public away passionate projection docudrama not particularly memorable setting atmosphere n't pleasurable enough compensation fact performance facet production stand very successful indictment collective conscious public",1
"i year ago lifetime tv network interesting story year later again head heel story cast just much more appealing definitely top game picture chamberlain mannerism accent look pain surprise anger process hard n't opinion performance good oscar turn choice oscar perfect chamberlain surprising reason n't academy least nomination all oscar nod good actress however Australian oscar nomination definitely top rate great story great performance entire cast",1
"this docudrama story chamberlain case impact Australian society especially problem innuendo gossip expectation real life dramas issue story deal way people emotional response similar situation not wild melodramatic hysteric major crisis just tv act certain way reason real people especially apt journalist news editor big sob scene rating issue constantly lead character depth personality sensitivity ably large cast fact individual viewer many cast story people well comic actor idea comic actor good support dramas comedy quick impression individual spoiler warning very personal actually ex Adventist member time incident slightly different impression story most amazing creativity personality emotional heart good scene couple new chopper theme story brilliantly interview actor good case character especially apt story general principle acting well",1
" excellent nuanced stoic performance infamous chamberlain allegedly baby chamberlain alibi ravenous dingo defense book evil angel Australian release dark ugly film watch scenario too real witch hunt person easy target chamberlain woman mind n't sympathy card just tough enough life horrific ordeal suspect comprehension clear n't child medium noose progressive invasion privacy soon entire nation set family piece piece as stoic husband apart stance course power strength unsympathetic look people happen strongly distressed mother occasionally not blank people n't not way strong speculation tainted woman hilt doing cold not unfeeling woman conviction liberty character slowly despair chamberlain too monster time news medium always train wreck up manure uninformed public",1
"spoiler up book evil angel nothing case just people quite far question chamberlain guilt author obviously reader public conclusion john Bryson story just juror up arterial spray Dr certainty collar cut baby not whole clothes button still up bloody hand print all quite convincingly expert field apparent reason lie fact evidence completely wrong n't apparent highly technical evidence difficult layman point hearsay testimony trial hardly dingo human people n't possible public suspicious seventh day Adventist origin cult all wild belief appearance guilt not selfless lawyer relentlessly counter trial testimony clothes later not enough jail book reason i reluctant conclusion anyone guilt course case n't good i always completely perfect always beautiful photography haunting music not very good very important too bad n't more publicity time",1
" husband just baby girl seventh day Adventist belief day soon dedicated god church old boy vacation family head rock most impressive tourist not wealthy family camp site wonderful day baby tent suddenly tent dingo dog just head baby soon dingo entire camp baby not dead dingo beloved child chamberlain struggle god decision life unfortunately story sensational coverage news medium soon tale baby subsequently trial great depiction real event mob rule not figment imagination entire country chamberlain odd good performance complex strong willed demeanor work step way likewise wonderful job hesitant confused large depiction folk country dig case costume scenery script direction production top line never film remedy straight away not far reality cry care film power medium",1
"this true story Australian couple murder infant child excellent as always interest though character n't particularly likable medium frenzy case reminiscent murder case real life situation medium fact criminal case well plain dealer huge headline why n't jail prosecutor eventually relentless pressure year jail love true story interesting way important point process good tell story innocent person crime hurricane thin blue line breaker particular Australian film highly",1
"an unqualified level acting Australian reminiscent very old very good line line good showcase prodigious talent sexy gorgeous good intensity role film fan gripping courtroom drama most human unsentimental term top award not superlative cast director wonderful authentic Australian locale people world year people still repeating famous line accent all dingo baby imp",1
"when dark idea plot shocked saw second time Australian cinema class second point communication issue dingo chamberlain baby husband grief n't seventh day Adventist god n't people lack sadness wrong message public people pure accident still big disaster existence mass medium regardless medium outlet political view performance very good job Australian accent surprise equally great probably away just definitely good",1
" dark masterful piece cinema incredibly true story horrific sight month old baby brutally family tent outback baby never again horrendous disappearance true life frenzy world immaculate justice role as always thing dark never flat brilliant direction truly accurate outlook case tear eye concept nothing terrifying left",1
"watch good anti Nazi propaganda film world war certainly deserving oscar brilliantly great actress beauty film interested era course fabulous film late great Ms",1
"some ready watched film thought o j debacle very different opinion innocence individual situation Australian news medium case possible infanticide truth afterthought scary scene invasive medium ridiculous account half truth debate case person level society equally appalling medium depiction indifferent uncomprehending technical information case more issue religious prejudice case day Adventist today circus common lesson more important excellent usual good i Aussie accent thick time not incomprehensible",1
"this extremely powerful true story film watch brutal press people case innocent Australian couple baby lot recognition performance film just good let just excellent role little hard Australian accent well trouble understanding part away emotionally",1
"i just very enjoyable fast min roll country boy mat sport mat travel city up cousin well gangster tiny john delivery needless mat world great mat moral respect mat life little well outstanding job character very well great great comic relief tiny likable gangster favourite character hand thing roll city up year good sight landmark up especially old ferris wheel rock n roll",1
"a country boy Aussie rule player mat city night important trial match up cousin thing wrong hoper cousin drug deal local loan shark drug dealer tiny look gangster definitively Australian needless say mat chaos n't long thought tomorrow match mind night frantic event accomplished western Australian professional Shakespearean actor sterling performance young naive country boy mat successfully well good support john tiny entertaining role as following event fast often funny very worthwhile use hour",1
"a film very little quiet hour hour excellent none too serious little story country boy big city good funny character pace just right true star film portrayal matt country boy local Aussie rule football hero big city big team superbly john local gangster tiny watch highly",1
"this film hour good entertainment genuinely funny moment character matt tiny most engaging funny character certainly most interesting matt very good good cousin police woman blonde biker woman welcome eye candy say striking similarity matt Aussie actor eric personal favourite brothel scene overall film rating penalty however foot curl appropriate lace blast course happy",1
"Plato entertaining b fairly unknown film car boot thought entertaining right smith tough mercenary assassination powerful Cuban crime lord long enough innocence help friend Scarface action star expert run way film never boring plot still good fun watch action quite fun well especially good hero ironic normally bad guy good sidekick good performance cant well enjoyable effort nu image film",1
" wrong doer often man not always emperor release watch not good moment major play stirringly screen scholar f dick audio commentary authorship subtle performance subdued secondary role long workhorse queen warner lot equally significantly world war sure grant destination Japanese boy knife jackboot hill sound music callously occupied here truth still message year old friend curse franklin regularly u foreign fight n't thereby death favorite cousin allied leader war political columnist freshly fat book heavy detailed research further menace world Reich free city selfish pole n't Nazi foolishly giddily altruistic war west rigor total war gas chamber final solution Jewish problem commenter site watch sag weight stale propaganda maybe however friend pat film point people grab people land good liberty people axis power enough n't vocabulary oscar passion portrayal refugee oppressor emotional punch intellectual case sideline actively torturer murderer dick note n't person apolitical course Hungarian hand bloody dictatorship proletariat outmoded empire admiral right wing tyranny marvelous cameo role play henry sardonically officer class brown shirt doubtless field marshal plot 20th April however pragmatically Nazi cause insult butcher Rumanian aristocrat information underground leader pauper possible cuckold cash visa return resume life empire great war great world wide economic depression political conviction scruple trading freedom fighter tomorrow mercury theater graduate burnt case old world cynicism edge desperate menace Lucille winsome vitality man hostess old gal mind way n't adequately child achievement home pallid office son American version privileged kind however family n't never moneyed people silently evil simply not mother son easily choice complaisance national socialism fascism today friend pundit watch period look dialogue erudite origin stage fresh street film gut power audience still heed arm grabber relentlessly",1
"in just married little year beginning lesbian old black white tv terrible reception uninterrupted awakening echo story small house summertime never feeling image story forth residue fragile magic hope again someday checking delicacy persistent poignancy",1
"the previous reviewer exactly saw second time broadcast week still scene opening 20th century war title world war scene woman section public place interesting historical note moment woman time great moment n't gay interesting tender period love story principal woman again",1
"as reviewer constant mind year library story more information able story printed newspaper early 1900s year weekly basis bidder bidder copy copy still finally site copy com war widow",1
"i year new live year never delicate beautiful again small tv series recall i never sex scene just delicate extraordinarily touching moment full tension excitement all conservative boston world war environment woman role devoted wife return husband war not career financial independence lee superb role career photographer odd year equally challenging role avail video sure surely least video",1
"almost year later original film almost unbearably periodically good sense purchase right September deep sigh lead actor small career primarily prime time evening soap lee small role few year nothing little as short series original screenplay new playwright time maybe time era record mind eye addition happy new year lady wonderful film finally available understanding writer personal copy",1
"it series memory very funny classic series johnny hilarious duke help uncle run moonshine general lee boss dukes farm sneak local construction site sample soon boss strip county duke beautiful cousin daisy problem n't right boss sheriff p way too serious highly dukes",1
"what wrong people n't away action car sequence hot body head course film n't masterpiece n't fun funny never young recently episode kind atmosphere seat practically car sequence good n't drag scene plain hot just used more action sequence hell time again soon people",1
"i child away day television magnitude young kid orbit consecutive day special effect time far ahead time real delight genie i sailor month film town mention villainous character June never lovely picture color outstanding",1
"next star war wizard great fantasy film true shame not as well film maybe story legend contemporary setting small market film wonderful reputation great family film child adult teenager film i currently classic film absolutely film extraordinary music score favorite classic film score john star war fast not flashy pace beautiful set color set cinematography oscar state art oscar special effect time still stunning course June sultry look princess rival zeta look way conclusion time favorite adventure robin hood truly more attention true adventure enchantment robin hood desert island film watch again annoyed star excellent",1
